"Path","Modified","Size"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역.shp","2025-11-04 16:26:20","11084"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역.shx","2025-11-04 16:26:20","132"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역_구역계내.cpg","2025-11-04 16:26:20","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역_구역계내.dbf","2025-11-04 16:26:20","2306"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역_구역계내.prj","2025-11-04 16:26:20","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역_구역계내.shp","2025-11-04 16:26:20","3276"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_3_교육시설현황_보호구역_구역계내.shx","2025-11-04 16:26:20","132"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_도로구역_접도구역현황.cpg","2025-11-04 16:26:20","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_도로구역_접도구역현황.dbf","2025-11-04 16:26:20","386"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_도로구역_접도구역현황.prj","2025-11-04 16:26:20","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_도로구역_접도구역현황.shp","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_도로구역_접도구역현황.shx","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역_수변구역_도로구역_접도구역현황_구역계내.cpg","2025-11-04 16:26:20","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역_수변구역_도로구역_접도구역현황_구역계내.dbf","2025-11-04 16:26:20","386"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역_수변구역_도로구역_접도구역현황_구역계내.prj","2025-11-04 16:26:20","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역_수변구역_도로구역_접도구역현황_구역계내.shp","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역_수변구역_도로구역_접도구역현황_구역계내.shx","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역현황.cpg","2025-11-04 16:26:20","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역현황.dbf","2025-11-04 16:26:20","322"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역현황.prj","2025-11-04 16:26:20","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역현황.shp","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_상수원보호구역현황.shx","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_수변구역현황.cpg","2025-11-04 16:26:20","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_수변구역현황.dbf","2025-11-04 16:26:20","386"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_수변구역현황.prj","2025-11-04 16:26:20","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_수변구역현황.shp","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\7_4_수변구역현황.shx","2025-11-04 16:26:20","100"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도.dbf","2025-11-04 16:26:22","125726"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도.shp","2025-11-04 16:26:22","3652"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도.shx","2025-11-04 16:26:22","260"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도_구역계내.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도_구역계내.dbf","2025-11-04 16:26:22","32321"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도_구역계내.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도_구역계내.shp","2025-11-04 16:26:22","940"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_1_호수밀도_구역계내.shx","2025-11-04 16:26:22","140"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황.dbf","2025-11-04 16:26:22","104846"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황.shp","2025-11-04 16:26:22","3652"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황.shx","2025-11-04 16:26:22","260"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황_구역계내.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황_구역계내.dbf","2025-11-04 16:26:22","26981"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황_구역계내.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황_구역계내.shp","2025-11-04 16:26:22","940"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_2_노후불량건축물현황_구역계내.shx","2025-11-04 16:26:22","140"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황.dbf","2025-11-04 16:26:22","109878"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황.shp","2025-11-04 16:26:22","3652"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황.shx","2025-11-04 16:26:22","260"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황_구역계내.cpg","2025-11-04 16:26:22","5"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황_구역계내.dbf","2025-11-04 16:26:22","28263"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황_구역계내.prj","2025-11-04 16:26:22","455"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황_구역계내.shp","2025-11-04 16:26:22","940"
"\04.검토자료\04. 현황분석\5174_qovudrkd85 (2)\data\8_3_접도현황_구역계내.shx","2025-11-04 16:26:22","140"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\00. BOX-후포.dwg","2025-10-27 17:14:43","298674"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\00. [삽도활용] 후포지구 계획평면도(현장조사용).dwg","2025-10-27 18:29:36","7679198"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\01.[송부] 후포지구 계획평면도_시추공 위치추가(하천분야)_250929.bak","2025-10-30 11:12:21","39019976"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\01.[송부] 후포지구 계획평면도_시추공 위치추가(하천분야)_250929.dwg","2025-10-30 15:24:49","37253909"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\02. 지반조사 위치도(금음지구) (1).bak","2025-10-28 19:13:19","1755143"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\02. 지반조사 위치도(금음지구) (1).dwg","2025-10-30 17:00:23","1165295"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\03. 지반조사 위치도(삼율지구).bak","2025-10-28 19:14:03","2531689"
"\04.검토자료\03. 후포지구 -하천분야 계획평면\03. 지반조사 위치도(삼율지구).dwg","2025-10-30 11:31:50","2537433"
"\04.검토자료\02. 울진군 고시도 작성\00. 후포지구 고시문 10.13.hwp","2025-10-13 14:45:55","4232704"
"\04.검토자료\02. 울진군 고시도 작성\01._[최경선] 2025.10.13 후포지구 울진군 고시도.dwg","2025-10-17 12:19:41","3815649"
"\04.검토자료\02. 울진군 고시도 작성\01.후포지구 침수위험도 DWG\01_[경계표시]2025-1002 후포지구 자연재해위험개선지구 경계F.dwg","2025-10-13 14:46:47","32991514"
"\04.검토자료\02. 울진군 고시도 작성\01.후포지구 침수위험도 DWG\02_[도곽 고시도]2025.10.13 후포지구 울진군 고시도_도곽 (침수위험지구).dwg","2025-10-14 11:26:24","3870769"
"\04.검토자료\02. 울진군 고시도 작성\01.후포지구 침수위험도 DWG\03_ [면적계산]후포지구 울진군 고시도_해치 면적 계산(침수위험지구).dwg","2025-10-02 17:14:04","3915872"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\1번 후포지구 울진군 고시도F(침수위험지구)2025.10.pdf","2025-10-13 14:20:27","444787"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\1번 후포지구 울진군 고시도F(침수위험지구)2025.10_1.jpg","2025-10-13 14:29:09","397785"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\2번 후포지구 울진군 고시도F(침수위험지구)2025.10.pdf","2025-10-13 14:22:36","389540"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\2번 후포지구 울진군 고시도F(침수위험지구)2025.10_1.jpg","2025-10-13 14:28:09","217697"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\3번 후포지구 울진군 고시도F(침수위험지구)2025.10.pdf","2025-10-13 14:26:41","426157"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\3번 후포지구 울진군 고시도F(침수위험지구)2025.10_1.jpg","2025-10-13 14:28:59","326273"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\5번 후포지구 울진군 고시도F(침수위험지구)2025.10.pdf","2025-10-13 14:44:52","516360"
"\04.검토자료\02. 울진군 고시도 작성\01.-1도곽 _pdf 출력\5번 후포지구 울진군 고시도F(침수위험지구)2025.10_1.jpg","2025-10-13 14:45:07","346753"
"\04.검토자료\02. 울진군 고시도 작성\## 예시_ 및 받은자료\##[행안부 관리지침]자연재해위험개선지구 관리지침 일부개정 전문(행정안전부고시 제2025-23호 2025.3.13.).hwpx","2025-10-02 10:54:03","16729892"
"\04.검토자료\02. 울진군 고시도 작성\## 예시_ 및 받은자료\##예시)자연재해위험개선지구 지정 고시문(후포지구)-침수위험지구.hwp","2025-10-02 14:00:01","2236416"
"\04.검토자료\02. 울진군 고시도 작성\## 예시_ 및 받은자료\01_2025-0903 후포지구 기본설계 사전설계검토 PPT.pdf","2025-10-02 10:59:22","36926138"
"\04.검토자료\02. 울진군 고시도 작성\## 예시_ 및 받은자료\02_2025-1002 후포지구 자연재해위험개선지구 경계.dwg","2025-10-02 10:35:19","33606667"
"\04.검토자료\02. 울진군 고시도 작성\## 예시_ 및 받은자료\03_울진군 고시도(침수위험지구).dwg","2025-10-02 10:35:17","4661541"
"\04.검토자료\01. 후포지구－철거비\00.[면적] 사면재해(후포리) 용지도(수정본).dwg","2025-09-24 18:25:36","9083055"
"\04.검토자료\01. 후포지구－철거비\01.사면재해(후포리) 용지도(수정본).xlsx","2025-09-25 17:05:06","97599"
"\04.검토자료\01. 후포지구－철거비\01_1 사면재해구간(후포리) 편입용지조서_감정평가자료 - 주변건물가액추가.xlsx","2025-09-22 11:00:02","9455347"
"\04.검토자료\01. 후포지구－철거비\후포지구 철거비 산정_excel\## 송부본_후포지구 철거비 산정 _배평강.xlsx","2025-09-29 09:25:17","2927494"
"\04.검토자료\01. 후포지구－철거비\후포지구 철거비 산정_excel\2025-0306 마을철거비.09.23xlsx.xlsx","2025-09-24 18:53:03","2035886"
"\04.검토자료\01. 후포지구－철거비\후포지구 철거비 산정_excel\후포지구 철거비 산정 _배평강.xlsx","2025-09-29 09:25:17","2927494"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\01_철거유역.bak","2025-09-19 14:35:43","434000"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\01_철거유역.dxf","2025-09-19 14:39:34","434033"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174).dxf","2025-09-19 14:41:16","14442"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5174)_qovudrkd85.zip","2025-09-19 14:44:42","7778325"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\02_철거유역(5186).dxf","2025-09-19 14:46:15","14442"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174.dxf","2025-09-19 14:51:29","14442"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174.qmd","2025-09-19 14:51:29","680"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85.zip","2025-09-19 14:53:35","7777595"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\1_estate_list.xlsx","2025-09-19 14:53:08","12304"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\2_housing_complex.xlsx","2025-09-19 14:53:08","21697"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\3_industrial_complex.xlsx","2025-09-19 14:53:08","21335"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\main.dbf","2025-09-19 14:52:58","1030"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\main.dxf","2025-09-19 14:52:56","14442"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\main.shp","2025-09-19 14:52:58","2212"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\main.shx","2025-09-19 14:52:58","116"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\report.hwpx","2025-09-19 14:53:10","3303611"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_도로.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_도로.dbf","2025-09-19 14:53:00","581060"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_도로.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_도로.shp","2025-09-19 14:53:00","191548"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_도로.shx","2025-09-19 14:53:00","8668"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_행정경계.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_행정경계.dbf","2025-09-19 14:53:02","614"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_행정경계.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_행정경계.shp","2025-09-19 14:53:02","4961144"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_위치및면적_행정경계.shx","2025-09-19 14:53:02","116"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_임시.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_임시.dbf","2025-09-19 14:53:00","581060"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_임시.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_임시.shp","2025-09-19 14:53:00","191548"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_1_임시.shx","2025-09-19 14:53:00","8668"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_도로.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_도로.dbf","2025-09-19 14:53:00","647726"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_도로.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_도로.shp","2025-09-19 14:53:00","212260"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_도로.shx","2025-09-19 14:53:00","9652"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_산업단지.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_산업단지.dbf","2025-09-19 14:53:00","1757"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_산업단지.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_산업단지.shp","2025-09-19 14:53:00","2332"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_산업단지.shx","2025-09-19 14:53:00","108"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_택지개발.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_택지개발.dbf","2025-09-19 14:53:00","226"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_택지개발.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_택지개발.shp","2025-09-19 14:53:00","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\1_2_주변개발사업현황_택지개발.shx","2025-09-19 14:53:00","100"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석.prj","2025-09-19 14:53:02","603"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석.tif","2025-09-19 14:53:02","1811"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.cpg","2025-09-19 14:53:02","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.dbf","2025-09-19 14:53:02","306"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.prj","2025-09-19 14:53:02","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.shp","2025-09-19 14:53:02","5488"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.shx","2025-09-19 14:53:02","292"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_1_표고분석_구역계내.tif","2025-09-19 14:53:02","2971"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석.prj","2025-09-19 14:53:02","603"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석.tif","2025-09-19 14:53:02","2056"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_경사도.tif","2025-09-19 14:53:02","1718"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.cpg","2025-09-19 14:53:02","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.dbf","2025-09-19 14:53:02","366"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.prj","2025-09-19 14:53:02","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.shp","2025-09-19 14:53:02","6008"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.shx","2025-09-19 14:53:02","340"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_구역계내.tif","2025-09-19 14:53:02","3207"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_재분류.dbf","2025-09-19 14:53:02","626"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_재분류.prj","2025-09-19 14:53:02","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_재분류.shp","2025-09-19 14:53:02","9316"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_재분류.shx","2025-09-19 14:53:02","548"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_1_경사분석_재분류.tif","2025-09-19 14:53:02","2090"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석.prj","2025-09-19 14:53:02","603"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석.tif","2025-09-19 14:53:02","2056"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_경사퍼센트.tif","2025-09-19 14:53:02","1718"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.cpg","2025-09-19 14:53:02","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.dbf","2025-09-19 14:53:02","226"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.prj","2025-09-19 14:53:02","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.shp","2025-09-19 14:53:02","4220"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.shx","2025-09-19 14:53:02","228"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_구역계내.tif","2025-09-19 14:53:02","3207"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_재분류.dbf","2025-09-19 14:53:02","376"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_재분류.prj","2025-09-19 14:53:02","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_재분류.shp","2025-09-19 14:53:02","5424"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_재분류.shx","2025-09-19 14:53:02","348"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\2_2_2_경사분석_재분류.tif","2025-09-19 14:53:02","2090"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\3_1_생태자연도.cpg","2025-09-19 14:53:00","5"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\3_1_생태자연도.dbf","2025-09-19 14:53:00","4452"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\3_1_생태자연도.prj","2025-09-19 14:53:00","455"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\3_1_생태자연도.qgz","2025-09-19 14:53:00","22836"
"\04.검토자료\01. 후포지구－철거비\철거비 산정_.DIDAS\도형수정_5174_qovudrkd85\data\3_1_생태자연도.shp","2025-09-19 14:53:00","32004"
